
key = model_output

vcf_matrix

key = vts_vcm_comm

key = 0

,DIA,SPY,VO,IJH,QQQ,IWF,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,VOX,XLU,GDX,GUNR,IXUS,IEFA,EFA,VGK,VWO,IEMG,SHV,BIL,GBIL,SHY,IEI,IEF,VGIT,TLT,GOVT,MUB,SHM,VCSH,VCIT,VCLT,LQD,HYG,SHYG,MBB,VMBS,AGG,BSV,BIV,BLV,BNDX,EMB,GLD,SLV,USO,PDBC,VNQ,VNQI 
GLD,2.7515341424145127e-05,2.935117206595265e-05,3.364462869038157e-05,4.209094477880546e-05,3.769732312361023e-05,3.7838541566461346e-05,3.130427500201879e-05,2.40844010687365e-05,-1.2005146729453836e-05,1.4366744269250565e-05,3.350358863458386e-05,3.22546334790907e-05,3.2515284186260776e-05,3.756908692253348e-05,4.766220579077616e-05,2.6239822986133646e-05,1.0229583901583258e-05,5.664661845085853e-05,7.15790827018184e-06,3.0436786611596323e-05,3.420293812333276e-05,3.398109623216165e-05,2.771020343480104e-05,2.1371596230909587e-05,2.5215762726857054e-05,4.0579361850092536e-07,2.220731737320127e-07,1.0249526483642533e-06,5.247038285419857e-06,1.2747074452395707e-05,1.9953341722772763e-05,1.427093996553828e-05,3.7518635270113385e-05,1.5899194936250577e-05,1.1697323111809525e-05,3.905236491259343e-06,8.832021751257685e-06,1.9664650866165607e-05,3.658028400370044e-05,2.597173844724094e-05,1.657886142189987e-05,1.2936308252082266e-05,1.9772703669545077e-05,1.9396660279804365e-05,1.745677770507763e-05,7.69041046447756e-06,1.822946430777524e-05,3.5684552442220183e-05,9.218300780679391e-06,2.485836152146085e-05,0.00038173430681842386,1.921953595915566e-05,-3.948475648642155e-05,-1.2894357133596697e-05,3.7480308793190616e-05,3.631170870241651e-05
SLV,1.970392724786042e-05,2.418644598097916e-05,2.076923194955737e-05,2.427822761454981e-05,3.078327472228747e-05,3.3467256546106505e-05,1.861278397991007e-05,1.6114019077066795e-05,-1.0776577276198923e-05,8.384328728819215e-06,2.931789948237837e-05,2.110262621042869e-05,1.6277484420486156e-05,2.6959674622822057e-05,4.247864517855311e-05,1.8405861880331953e-05,1.2697280291671472e-05,4.579441496671573e-05,1.2878000285450215e-06,2.040090690667786e-05,2.4912449960894104e-05,2.4426145286959126e-05,1.8782777340037175e-05,1.1200534241191036e-05,1.3485390471231e-05,2.866179235245094e-07,9.404781696699562e-08,3.4771705274362303e-07,4.82252674321592e-06,1.076120360928383e-05,1.5969123030918023e-05,1.1826410086519784e-05,2.6992891050965114e-05,1.2477694292336001e-05,9.033685230321484e-06,2.6805634292440704e-06,7.520607760867095e-06,1.542450829968812e-05,2.8374509223209382e-05,2.044473731369666e-05,1.3429919521116884e-05,1.0776566762444703e-05,1.5698288211925867e-05,1.5148167996526813e-05,1.3838008952257106e-05,6.790197551221599e-06,1.4607573613474325e-05,2.6516999379382467e-05,6.106934998943109e-06,2.1026653352559204e-05,1.921953595915566e-05,0.0015235044781483024,-1.8834613780975944e-05,-3.1201874351363165e-06,2.676800307301018e-05,2.83639102718558e-05
USO,-7.832185801751642e-05,-6.988245312208032e-05,-8.29231441607386e-05,-0.00010067910679360485,-9.164864234032443e-05,-8.526720486080476e-05,-0.00010475006714071088,-6.28694448999087e-05,6.706793335032373e-05,-4.615320353864463e-05,-9.26227365561413e-05,-7.775047593820507e-05,-8.710979337660287e-05,-9.939824912505189e-05,-0.00010167533849875772,-5.8734672679493187e-05,-2.3958334544846378e-05,-0.00010116551006976424,-4.992314599459027e-08,-5.320569028802884e-05,-6.555394452835073e-05,-6.636104341271492e-05,-4.8119998153151954e-05,-1.4905030292231413e-05,-2.7839552397593253e-05,-8.491713425401597e-07,-6.274660911503588e-07,-5.879743417730995e-06,-1.0308048136265267e-05,-2.796086931200715e-05,-4.7721409861865414e-05,-3.2163810938918024e-05,-0.00010566287475737033,-3.9183662488052685e-05,-2.7730454664299998e-05,-1.1822101985822666e-05,-1.7870286201310193e-05,-4.332316892001465e-05,-9.147115734256327e-05,-6.0711793814063556e-05,-2.7380434405711515e-05,-2.0354353503987586e-05,-4.483954803461451e-05,-4.240348926384766e-05,-4.1366801149547287e-05,-1.6047498512543997e-05,-4.187073415441601e-05,-9.358091011243592e-05,-2.1790021630686235e-05,-4.615391443905729e-05,-3.9484756486421556e-05,-1.8834613780975948e-05,0.0014685552759928122,7.648989760324784e-05,-0.00010022015587306509,-6.21579354400618e-05
PDBC,-3.2605646221548925e-05,-2.5452181067832294e-05,-3.2525793661901564e-05,-3.9401227744474956e-05,-3.2012362554221594e-05,-2.8525099359895425e-05,-4.234883765186939e-05,-2.6512520300639673e-05,3.05701238772414e-05,-2.142190776659037e-05,-3.83373387857152e-05,-3.0893640686797374e-05,-3.718753404455172e-05,-3.982043340155784e-05,-3.299323402885399e-05,-2.0869587549298585e-05,-9.887244424991672e-06,-3.280982368231678e-05,2.1215028277911988e-06,-1.7025440992717756e-05,-2.217453528915972e-05,-2.272819707617703e-05,-1.512582650008628e-05,2.184627411978807e-07,-5.2132381144871036e-06,-2.637979834632052e-07,-2.6379398128661064e-07,-2.704002590537821e-06,-3.116590132857308e-06,-9.403741647742857e-06,-1.710273987580057e-05,-1.1065985062824772e-05,-4.108679936525824e-05,-1.4172000261421365e-05,-1.0293858318249e-05,-4.790571116738134e-06,-5.7732056404954425e-06,-1.497070674579088e-05,-3.4169028624220376e-05,-2.1839844078839907e-05,-8.134536167501816e-06,-5.9533953286491885e-06,-1.5368280647175586e-05,-1.420643691465143e-05,-1.472744595593109e-05,-5.12737029154534e-06,-1.467046055395344e-05,-3.5462162371419594e-05,-7.939897463544483e-06,-1.4044961991698441e-05,-1.2894357133596698e-05,-3.1201874351363165e-06,7.648989760324784e-05,0.0003906133432853543,-4.0218683575817594e-05,-1.8971530797167696e-05
VNQ,7.186742047169294e-05,7.822714695605814e-05,8.999546496980357e-05,0.00010817605636689062,0.00010706392928406295,0.00010181125454995658,9.956277900938791e-05,4.210258720848517e-05,-5.156166824947511e-05,4.78230946318035e-05,7.618241794330603e-05,7.918802119639547e-05,7.395553857093354e-05,0.00010895783174461293,0.00013009073438268728,6.497771595001356e-05,2.1916206968925022e-05,0.00010233415797043476,6.16955077217395e-08,6.375886854708496e-05,7.431215064716903e-05,7.416893807731201e-05,6.402566819756822e-05,3.759694893242397e-05,4.3540769789937875e-05,1.1070967619065924e-06,4.040292150528147e-07,4.193393840087955e-06,1.3071712704496752e-05,3.202946337128746e-05,4.941913464227612e-05,3.5464624311842015e-05,9.673100901681965e-05,4.016382547584808e-05,2.4776702714146517e-05,1.0486969419692963e-05,2.0984005523845596e-05,4.604638078300895e-05,8.667269309330455e-05,6.0731153502832724e-05,3.463363675775897e-05,2.5826831587421516e-05,4.795514500114433e-05,4.59477183909825e-05,4.323219883385196e-05,1.933942492835548e-05,4.4683300401671216e-05,8.793298499526403e-05,2.112073792648226e-05,5.8875186708277367e-05,3.7480308793190616e-05,2.6768003073010185e-05,-0.00010022015587306509,-4.02186835758176e-05,0.0004443600162062587,7.438889206234795e-05
VNQI,5.015352245079231e-05,5.98531753146301e-05,6.430638156889801e-05,7.829655932288514e-05,8.406017281615328e-05,8.228638806281385e-05,7.238042524816866e-05,3.425657878625577e-05,-3.1107076169592835e-05,2.5135292147818425e-05,5.619438189579721e-05,5.722512194167248e-05,5.2211733870523546e-05,7.42775548242829e-05,0.00010400445601606585,5.211078899494493e-05,1.4781954562799554e-05,9.518137528610312e-05,7.160842959703066e-06,5.4747954546276714e-05,6.206654399940803e-05,6.168194410074231e-05,5.242830226081772e-05,3.76228288911996e-05,4.382887709755091e-05,9.219971981914668e-07,3.4676729105882495e-07,2.6367096507403684e-06,1.115506285456373e-05,2.6462631713716458e-05,4.042042975651974e-05,2.9275436197537265e-05,7.612252777210736e-05,3.270067314067907e-05,2.1169482345299515e-05,7.8458684850361e-06,1.7779157941702967e-05,3.880355432052641e-05,7.080047439898327e-05,5.0527020091212134e-05,3.030203847927235e-05,2.2791510753386737e-05,4.0593405547847165e-05,3.960338976263039e-05,3.5482186533653375e-05,1.6260100432998032e-05,3.690636528005788e-05,7.08459258366537e-05,1.7787833972069142e-05,5.0079359919654904e-05,3.6311708702416514e-05,2.83639102718558e-05,-6.21579354400618e-05,-1.8971530797167696e-05,7.438889206234795e-05,0.00031883197152136823

key = 11

,DIA,SPY,VO,IJH,QQQ,IWF,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,VOX,XLU,GDX,GUNR,IXUS,IEFA,EFA,VGK,VWO,IEMG,SHV,BIL,GBIL,SHY,IEI,IEF,VGIT,TLT,GOVT,MUB,SHM,VCSH,VCIT,VCLT,LQD,HYG,SHYG,MBB,VMBS,AGG,BSV,BIV,BLV,BNDX,EMB,GLD,SLV,USO,PDBC,VNQ,VNQI
DIA,0.00023671955360506097,5.4705475071722716e-05,6.0370714107325396e-05,7.235655642881316e-05,7.414303986949544e-05,7.134102976014879e-05,7.059950712685928e-05,3.529298393246275e-05,-4.0173715920987684e-05,3.088653710513247e-05,5.991441476040972e-05,5.473587158196594e-05,5.289718821205916e-05,7.35720275476526e-05,8.910574979361486e-05,4.5036502856387424e-05,1.7514659204598174e-05,7.729998359689314e-05,-3.7704567399834667e-08,4.3265174828254006e-05,5.173102323829795e-05,5.171981859359083e-05,4.1742120744273156e-05,2.1047253693985805e-05,2.7254835314511998e-05,7.364276597921958e-07,3.308773040723251e-07,3.2110520848859383e-06,9.179690857099514e-06,2.270765770873857e-05,3.587054449589412e-05,2.5382821850511476e-05,7.182936923931533e-05,2.9146442085380458e-05,1.9051486328345865e-05,7.764256935864668e-06,1.4874528012602337e-05,3.324279692358275e-05,6.463317973691142e-05,4.4677934985653854e-05,2.3984713823726266e-05,1.8007335161915818e-05,3.465234348906815e-05,3.311034356680609e-05,3.125981724498883e-05,1.3646781377308564e-05,3.217434791518299e-05,6.520951810087743e-05,1.537412224907614e-05,4.067882336841743e-05,2.8811440470846533e-05,2.0769086437137962e-05,-8.175097336112909e-05,-3.392316453523587e-05,7.37655613657251e-05,5.223500526526786e-05
SPY,5.4705475071722716e-05,0.00029149134870810396,6.531132445055075e-05,7.738779451114077e-05,9.012773382303516e-05,8.773788022921542e-05,8.098516006124361e-05,3.4023619566013046e-05,-4.400579785223758e-05,2.86019114227046e-05,6.297456361370516e-05,5.7685727879931385e-05,5.1055325488057214e-05,8.001884269176627e-05,0.00010995346257630821,5.235293549983883e-05,1.7862951998306524e-05,8.927793283394069e-05,-4.589017930731831e-07,4.9826159663963075e-05,5.9269323841691586e-05,5.902751059862726e-05,4.86460756933771e-05,2.654274237452378e-05,3.313928551256505e-05,9.261089918766782e-07,3.260230604895146e-07,3.419628340873258e-06,1.1563785547260625e-05,2.7576344160607102e-05,4.245812131334426e-05,3.0542096181132415e-05,8.218109624165674e-05,3.4531877268365846e-05,2.1647772076444235e-05,8.628131488058718e-06,1.8116225326605272e-05,3.9504648026885435e-05,7.445471434406945e-05,5.226244488195143e-05,2.86034925145614e-05,2.1272911790121198e-05,4.1895048789550285e-05,4.026245887472443e-05,3.710306291992115e-05,1.6926597068239122e-05,3.8340658566191674e-05,7.509467841276921e-05,1.77453043912423e-05,4.999127969893486e-05,3.064250771979186e-05,2.522301711498113e-05,-7.400024692192401e-05,-2.7118912010375898e-05,8.031156008615753e-05,6.203847352103616e-05
VO,6.0370714107325396e-05,6.531132445055073e-05,0.0003120432839790345,9.604113274154978e-05,8.99238355806436e-05,8.464894771078961e-05,8.56597508846929e-05,3.778483133772652e-05,-3.911582421145131e-05,3.9238768687303676e-05,6.156605725376905e-05,6.889537066864493e-05,6.719784744155915e-05,9.120658864188565e-05,0.00010797251841568232,5.6975294680793075e-05,1.517361621744175e-05,9.101299462089174e-05,5.229339541741765e-06,5.830471253565062e-05,6.591470320113334e-05,6.587636567696446e-05,5.752506937838817e-05,3.886829975212408e-05,4.4595359893040725e-05,9.753529790223005e-07,3.9849020395331447e-07,3.5556069802794635e-06,1.0926454137478623e-05,2.7087040453125875e-05,4.210618344442382e-05,3.0093195488124567e-05,8.304938659472685e-05,3.4293356378180674e-05,2.155311222960699e-05,8.958715908683174e-06,1.7858867718636294e-05,3.984608933920238e-05,7.427341645749747e-05,5.2227966704176276e-05,3.0374775184170747e-05,2.2567932406971486e-05,4.13350784738705e-05,3.999252737914548e-05,3.696141968135924e-05,1.6256969744016518e-05,3.82095497167267e-05,7.566950270912113e-05,1.8941316133728388e-05,5.040898448982084e-05,3.488485545603552e-05,2.176075567334379e-05,-8.662132302005706e-05,-3.40266470309102e-05,9.125197625168597e-05,6.605234548457362e-05
IJH,7.235655642881316e-05,7.738779451114077e-05,9.604113274154978e-05,0.0005017523554881206,0.00010616552943067207,9.928400240347729e-05,0.00010228840632614427,4.633785921186109e-05,-4.368224081377689e-05,4.784927475310678e-05,7.19802848643995e-05,8.425004012361984e-05,8.393913117656838e-05,0.0001095832902996732,0.00012694334821454687,6.89656576440657e-05,1.6624654154194207e-05,0.00011024835287402121,9.045433154759935e-06,7.216656090615239e-05,8.045305366472557e-05,8.04538765085956e-05,7.091402237212582e-05,5.0716696985719824e-05,5.7581662150233694e-05,1.175052875694977e-06,5.03193380617418e-07,4.197555304713417e-06,1.281270642299061e-05,3.202879807994595e-05,4.9939988409349285e-05,3.563057103980753e-05,9.881287358589559e-05,4.0683612945015426e-05,2.5770009646994943e-05,1.0679204043188962e-05,2.11879136168556e-05,4.761349100111819e-05,8.833191788750001e-05,6.22168712735333e-05,3.680054441393391e-05,2.734710932058223e-05,4.914734336161076e-05,4.773255156928349e-05,4.390538222276099e-05,1.9131543436169034e-05,4.540732658544583e-05,9.013708744869228e-05,2.300084920776645e-05,6.012091456850669e-05,4.353297631534013e-05,2.5406399963391823e-05,-0.00010509933322551057,-4.121990872529518e-05,0.00010959994263034518,8.028741499112599e-05
QQQ,7.414303986949544e-05,9.012773382303515e-05,8.992383558064359e-05,0.00010616552943067207,0.0006583804859478259,0.00012736071739776896,0.00011929993860309317,4.4107769716748573e-05,-6.344625828887564e-05,3.500995548907168e-05,8.386186196743138e-05,7.763324701504601e-05,6.699546910597607e-05,0.00010944986079368,0.0001588769867558734,7.482268650368117e-05,2.1248479089851626e-05,0.00012371096370665074,-7.557929517265686e-07,6.974268610233873e-05,8.260309966723679e-05,8.230031751213667e-05,6.821649095725746e-05,3.7856664151208155e-05,4.7665271817521445e-05,1.380518752238992e-06,4.566359277553927e-07,5.097780775115245e-06,1.6824166952334604e-05,3.9854792538309775e-05,6.118265205026914e-05,4.408197202679106e-05,0.00011867708489929333,5.000296464246079e-05,3.062615810476964e-05,1.2323248234348191e-05,2.6051189368557997e-05,5.684166784467868e-05,0.00010634612290234859,7.482965706404793e-05,4.001603418560763e-05,2.9322847155737417e-05,6.104010922743521e-05,5.882720866349066e-05,5.356559566634979e-05,2.4595901983910516e-05,5.5288306211223095e-05,0.00010803533980650913,2.565005787329119e-05,7.176406170038781e-05,3.9570415561850145e-05,3.23129105852057e-05,-9.750096573421124e-05,-3.434299468624628e-05,0.00011012021811643664,8.730644693780021e-05
IWF,7.134102976014879e-05,8.773788022921542e-05,8.464894771078961e-05,9.928400240347729e-05,0.00012736071739776898,0.0005958786935620188,0.0001126511219247342,4.319755576667164e-05,-6.15784021174202e-05,3.2151639393311827e-05,8.365822135839105e-05,7.380016952815762e-05,6.199805335172474e-05,0.00010440606760380686,0.00015550069814593455,7.178623926195247e-05,2.2854717454766917e-05,0.0001229838986542689,-1.6161780062011586e-06,6.679497274715965e-05,7.994586852603235e-05,7.952234176488876e-05,6.502382585586865e-05,3.477585505525031e-05,4.438500365169876e-05,1.3194517289674004e-06,4.2420774821002155e-07,4.727657958437464e-06,1.660722769934516e-05,3.900341474956316e-05,5.9666832433340955e-05,4.3101676901539425e-05,0.0001145588748401604,4.862783734458697e-05,3.005415049673935e-05,1.1828255025249766e-05,2.5585273216185465e-05,5.5421238224399575e-05,0.00010374004246952989,7.3081499923602e-05,3.9296723475744914e-05,2.900187933819244e-05,5.9496728633229186e-05,5.728215929810472e-05,5.217400446526232e-05,2.4171993283739628e-05,5.392070117732697e-05,0.0001047419182275472,2.4612516597897422e-05,7.034566059896982e-05,3.961050085116304e-05,3.488453353631377e-05,-9.119989226704754e-05,-3.0937429073532433e-05,0.00010501913637397025,8.547068743561229e-05
XLY,7.059950712685928e-05,8.098516006124361e-05,8.56597508846929e-05,0.00010228840632614426,0.00011929993860309318,0.00011265112192473419,0.0006046535483248789,4.3800537665661865e-05,-6.33328655986882e-05,3.4278466031953174e-05,7.624037982354285e-05,7.32390072442855e-05,6.91154925303577e-05,0.00010166120330108076,0.0001387731529194127,6.92981225869012e-05,1.5238698184747989e-05,0.00010738462399528535,3.363108617887313e-07,6.299507318741452e-05,7.407572618838073e-05,7.427538721382705e-05,6.100737271492456e-05,3.2552529189570944e-05,4.3185736532404e-05,1.2680056339738598e-06,5.051657871916394e-07,5.616311199249659e-06,1.4501390440674335e-05,3.5499317015625766e-05,5.591583448446727e-05,3.9601898897841445e-05,0.00011367587808120826,4.6112090983149354e-05,2.835203045814439e-05,1.2003079789164979e-05,2.2872751225439162e-05,5.159784931503285e-05,9.872027329468131e-05,6.850087870156882e-05,3.414991440430048e-05,2.4483620859545533e-05,5.561224028673526e-05,5.357033318966486e-05,4.899671124010878e-05,2.156854470388201e-05,5.020820475262596e-05,0.00010187952746060771,2.4454903862818836e-05,6.219728647486416e-05,3.3425495330129804e-05,2.0437155049495034e-05,-0.00010979648064299595,-4.4149001372527783e-05,0.00010261518755774873,7.592927875100397e-05
XLP,3.5292983932462755e-05,3.402361956601305e-05,3.778483133772652e-05,4.633785921186109e-05,4.410776971674858e-05,4.319755576667164e-05,4.380053766566187e-05,0.00014920639674803935,-2.5216870628135616e-05,1.770238526881419e-05,4.4658685181668197e-05,3.659002889722102e-05,3.93122044862905e-05,4.417357619722661e-05,5.208123422699698e-05,2.913248484627866e-05,1.2784296315792453e-05,5.9828846678497566e-05,3.774988098732831e-06,2.9604764407772004e-05,3.535010423239051e-05,3.543353396462484e-05,2.608038877767597e-05,1.3241711384436166e-05,1.9493860694381364e-05,4.267363179786317e-07,2.9534589863181474e-07,2.1229335647101188e-06,5.648351875243195e-06,1.4424034633912127e-05,2.3816918054955553e-05,1.6438512422093368e-05,4.9177576094881286e-05,1.9263798418573164e-05,1.4254582782771324e-05,5.294878586592345e-06,9.617675339417997e-06,2.242823706185139e-05,4.519796522695318e-05,3.081574583103272e-05,1.6141362705330427e-05,1.2401151789513623e-05,2.296805254711619e-05,2.2085946664509972e-05,2.068719634134229e-05,8.510049989338184e-06,2.1224170988957746e-05,4.5016181707208806e-05,1.0839406893220613e-05,2.55735225413163e-05,2.509730751200316e-05,1.68697857145532e-05,-6.581573354765634e-05,-2.7686845546766578e-05,4.4421647528007376e-05,3.616242199724407e-05
XLE,-4.0173715920987684e-05,-4.400579785223758e-05,-3.911582421145131e-05,-4.368224081377689e-05,-6.344625828887565e-05,-6.157840211742018e-05,-6.33328655986882e-05,-2.5216870628135616e-05,0.0007868477556826308,-1.8214035534473834e-05,-5.1368433275427804e-05,-3.4918486767915235e-05,-3.0654805142817016e-05,-5.3178944352594006e-05,-7.39889666013254e-05,-3.2766170227224485e-05,-1.5123997694357725e-05,-5.252168717485328e-05,9.125169358250156e-06,-2.3840223192103852e-05,-3.293340952449739e-05,-3.307856759021944e-05,-2.2908050065841526e-05,1.0463774657218476e-06,-5.592122360760638e-06,-5.674686229859226e-07,-2.2752548515463892e-07,-3.4332109188571817e-06,-7.752602251505278e-06,-1.886514561969866e-05,-3.022787565309523e-05,-2.1156252558365824e-05,-6.292586080882372e-05,-2.488312256740294e-05,-1.556626564826465e-05,-6.746490386206764e-06,-1.1869049770838385e-05,-2.6530452530692625e-05,-5.4487459492561684e-05,-3.671184568611245e-05,-1.5277304766652026e-05,-1.1006709633326921e-05,-2.9021774411118618e-05,-2.7165868078086944e-05,-2.615696691034242e-05,-1.1508343205376164e-05,-2.6583064226288302e-05,-5.566208414740269e-05,-1.1755947195845041e-05,-3.054722344450383e-05,-1.3488811194672172e-05,-1.2133747917159133e-05,6.97738118453633e-05,3.1377536747648126e-05,-5.385242676418414e-05,-3.368420775660875e-05
XLF,3.0886537105132473e-05,2.86019114227046e-05,3.9238768687303676e-05,4.78492747531068e-05,3.500995548907168e-05,3.2151639393311827e-05,3.4278466031953174e-05,1.770238526881419e-05,-1.8214035534473837e-05,0.00031819451296147966,3.071731608995952e-05,3.538286688535724e-05,3.5672209913458035e-05,4.7874781756639806e-05,4.283028413796534e-05,2.332244988982157e-05,1.0583125937275562e-05,3.358014006055818e-05,-5.358276335275507e-07,2.4105697911763744e-05,2.7896632402217506e-05,2.7928700132693263e-05,2.5174565742175454e-05,1.4581196502716584e-05,1.5351003287807956e-05,3.4084920295240824e-07,1.4842465334522423e-07,1.462682843349588e-06,3.859904319227249e-06,1.0162543796565986e-05,1.5906582452087256e-05,1.1290491881965772e-05,3.193956345534652e-05,1.279500691979348e-05,8.00302936993824e-06,3.751852692036479e-06,6.6477391767327145e-06,1.475190989058257e-05,2.849171617290221e-05,1.9677799316096074e-05,1.2205092302036807e-05,9.35867007160751e-06,1.4483573177593818e-05,1.362134059747591e-05,1.3862964752885178e-05,5.8657017944272154e-06,1.4335978614123745e-05,2.8832563623062482e-05,6.918374687100166e-06,1.9146521292388368e-05,1.4870845997154372e-05,8.841459623944699e-06,-4.706366908185492e-05,-2.174653746172216e-05,4.754370565639931e-05,2.549413635684361e-05
XLV,5.991441476040972e-05,6.297456361370516e-05,6.156605725376904e-05,7.19802848643995e-05,8.38618619674314e-05,8.365822135839105e-05,7.624037982354286e-05,4.465868518166819e-05,-5.1368433275427804e-05,3.071731608995952e-05,0.0002991966641671858,5.852187606181958e-05,5.466178296909227e-05,7.915024474306043e-05,0.00010258180930182214,4.8804924567025e-05,2.6358655502538968e-05,9.487580656722168e-05,-3.7172373391259235e-06,4.477789424808966e-05,5.6874422872708304e-05,5.6721081922886716e-05,4.161357360749505e-05,1.33944575446894e-05,2.2062649945056874e-05,7.604881716225636e-07,3.6577753372112715e-07,3.5909286176156796e-06,1.0937667519746257e-05,2.6574584244448112e-05,4.223384233714704e-05,2.9803692929575856e-05,8.397863622032744e-05,3.409724449773893e-05,2.335966133242822e-05,8.983716759847364e-06,1.7476041491891096e-05,3.8689460219144954e-05,7.733966744628547e-05,5.300914582860324e-05,2.7207267186415115e-05,2.0837269778912043e-05,4.0442159506759475e-05,3.831526057381845e-05,3.656074398586243e-05,1.6114500177953104e-05,3.760770071292809e-05,7.67109089984976e-05,1.7141718492688425e-05,4.6560753182290883e-05,3.5146063864835246e-05,3.063401667637303e-05,-9.726053061823976e-05,-4.014699261587241e-05,7.947752460627456e-05,5.9176367262588096e-05
XLI,5.473587158196594e-05,5.768572787993139e-05,6.889537066864493e-05,8.425004012361986e-05,7.763324701504603e-05,7.380016952815759e-05,7.32390072442855e-05,3.659002889722102e-05,-3.4918486767915235e-05,3.538286688535725e-05,5.852187606181958e-05,0.00036950095575196415,6.089632641479997e-05,8.06082923282536e-05,9.383560191506591e-05,4.974886420792574e-05,1.5938707774983277e-05,8.386047048373305e-05,4.639087673298871e-06,5.134440538262083e-05,5.8657802242988855e-05,5.859864560031273e-05,5.002010253545517e-05,3.2600929847870427e-05,3.807529708462912e-05,8.207109487946295e-07,3.6328605095893366e-07,3.049427199457098e-06,9.554841605497888e-06,2.376545027495476e-05,3.718380304401419e-05,2.6481588875303212e-05,7.336136833815481e-05,3.0156514056111626e-05,1.9596938029571966e-05,7.940133822933912e-06,1.574939803637587e-05,3.520046117886152e-05,6.641925444038188e-05,4.65109623304137e-05,2.7100367272951484e-05,2.0384515624835028e-05,3.622447030580365e-05,3.496635141869268e-05,3.256006003702316e-05,1.4219937438864548e-05,3.366882603664862e-05,6.710980022397572e-05,1.664192967569886e-05,4.420402252981576e-05,3.3384353007248755e-05,2.1981225502926413e-05,-8.123546604086283e-05,-3.23277484489335e-05,8.059860918373036e-05,5.889155695533199e-05
XLB,5.289718821205915e-05,5.105532548805721e-05,6.719784744155915e-05,8.393913117656837e-05,6.699546910597607e-05,6.199805335172473e-05,6.91154925303577e-05,3.9312204486290496e-05,-3.0654805142817016e-05,3.5672209913458035e-05,5.466178296909226e-05,6.089632641479996e-05,0.0004097574977696289,7.542937844955055e-05,7.826021065752394e-05,4.6404239510077486e-05,1.2833173834965274e-05,7.835499265856231e-05,8.322219489356238e-06,4.957317021245055e-05,5.536249699465082e-05,5.5577143704245e-05,4.719096412538594e-05,3.287189063134674e-05,3.8951481903630194e-05,7.260484931212858e-07,4.169126216093553e-07,3.084996280645382e-06,7.851266540173552e-06,2.0568275446930462e-05,3.3280528342249847e-05,2.321270376575849e-05,6.858697806574493e-05,2.7084458877009514e-05,1.8458944934933894e-05,7.56917316371823e-06,1.3638744259399208e-05,3.1807021983864784e-05,6.121286806538217e-05,4.23711226243713e-05,2.440430138760354e-05,1.834205270934974e-05,3.2215790345402075e-05,3.123914091310015e-05,2.9178853857055374e-05,1.1969021818900953e-05,3.0033680400405504e-05,6.232523414831307e-05,1.600311814457314e-05,3.814103370861148e-05,3.371270082291172e-05,1.7208422787277046e-05,-9.02960363145188e-05,-3.844796068280958e-05,7.547550123212372e-05,5.3965456416536966e-05
XLRE,7.357202754765259e-05,8.001884269176627e-05,9.120658864188565e-05,0.0001095832902996732,0.00010944986079368,0.00010440606760380685,0.00010166120330108076,4.41735761972266e-05,-5.3178944352594006e-05,4.7874781756639806e-05,7.915024474306043e-05,8.06082923282536e-05,7.542937844955056e-05,0.0004636058359710211,0.00013298115365854463,6.640654674636095e-05,2.286958833744874e-05,0.00010646819788776097,2.3378046604407853e-07,6.510697631643981e-05,7.611227224224461e-05,7.596274657507772e-05,6.496541294457368e-05,3.768251415104113e-05,4.4195412182235046e-05,1.127066690977618e-06,4.2171224871208385e-07,4.30362329968206e-06,1.3439100337347407e-05,3.29088264094749e-05,5.089362684940728e-05,3.647693384705407e-05,9.971504494449873e-05,4.134755045936674e-05,2.5748205510813372e-05,1.0786291446313297e-05,2.158100947809225e-05,4.7426861750958565e-05,8.955822472286336e-05,6.2684101726182e-05,3.5541103988896586e-05,2.6543795533410096e-05,4.940951641308042e-05,4.734693472102848e-05,4.4500940724842104e-05,1.987762103473718e-05,4.598338663449481e-05,9.071883331220351e-05,2.174756584042388e-05,6.0356796725900114e-05,3.912534156397283e-05,2.8253766403098383e-05,-0.00010376002344320813,-4.154538530042998e-05,0.00011050202646745681,7.648454980531883e-05
